iter	RMSE
4778	16542.86371
4779	16542.62824
4780	16542.52364
4781	16542.38261
4782	16542.12817
4783	16541.77097
4784	16540.77124
4785	16540.31341
4786	16536.20651
4787	16534.84764
4788	16534.70684
4789	16533.21772
4790	16532.25467
4791	16530.16354
4792	16529.98857
4793	16529.21883
4794	16526.91342
4795	16526.63382
4796	16526.48273
4797	16524.38365
4798	16524.26748
4799	16523.54347
4800	16523.23752
4801	16522.92225
4802	16522.82568
4803	16522.74109
4804	16521.85751
4805	16521.40227
4806	16520.91995
4807	16520.8579
4808	16519.42842
4809	16518.47036
4810	16517.56709
4811	16517.50163
4812	16517.30988
4813	16517.2812
4814	16517.15319
4815	16516.77534
4816	16516.28083
4817	16516.07057
4818	16515.93188
4819	16515.69397
4820	16515.07124
4821	16514.42764
4822	16513.32485
4823	16513.19608
4824	16512.78183
4825	16512.54536
4826	16511.46659
4827	16511.36407
4828	16510.97912
4829	16510.72679
4830	16510.59836
4831	16509.88266
4832	16509.42129
4833	16508.97161
4834	16508.86064
4835	16505.46833
4836	16504.2068
4837	16504.11207
4838	16503.65321
4839	16502.4914
4840	16501.07548
4841	16500.02143
4842	16499.85959
4843	16499.40591
4844	16499.28727
4845	16498.25313
4846	16497.74074
4847	16497.3209
4848	16497.03816
4849	16496.87673
4850	16496.73881
4851	16496.61901
4852	16495.2781
4853	16495.11162
4854	16493.7895
4855	16493.4106
4856	16493.24383
4857	16492.53031
4858	16492.48894
4859	16491.99631
4860	16490.89955
4861	16489.61478
4862	16489.4537
4863	16489.4304
4864	16489.29243
4865	16488.99586
4866	16488.84263
4867	16488.34741
4868	16488.06819
4869	16484.30023
4870	16484.10919
4871	16484.01914
4872	16483.84275
4873	16483.56593
4874	16483.54177
4875	16483.41585
4876	16481.93971
4877	16481.52565
4878	16481.31801
4879	16481.15881
4880	16477.55162
4881	16477.40048
4882	16477.28507
4883	16476.66398
4884	16476.28641
4885	16475.57999
4886	16473.22241
4887	16473.12086
4888	16472.96675
4889	16472.23196
4890	16472.14909
4891	16472.12421
4892	16471.97652
4893	16471.85306
4894	16471.76978
4895	16471.6714
4896	16471.64721
4897	16471.34985
4898	16471.20557
4899	16467.42676
4900	16467.3275
4901	16467.20806
4902	16466.96154
4903	16463.24989
4904	16463.12541
4905	16462.97099
4906	16458.82112
4907	16458.63909
4908	16457.72617
4909	16457.64182
4910	16457.59179
4911	16457.04915
4912	16456.07941
4913	16455.8094
4914	16452.9746
4915	16452.12744
4916	16449.52933
4917	16449.40632
4918	16448.75662
4919	16448.60179
4920	16448.57764
4921	16448.53961
4922	16448.33273
4923	16448.19862
4924	16448.0026
4925	16447.68267
4926	16447.12961
4927	16446.9371
4928	16446.75995
4929	16446.3707
4930	16446.24848
4931	16443.38227
4932	16443.2711
4933	16441.50139
4934	16440.97426
4935	16440.86712
4936	16438.69266
4937	16438.44574
4938	16438.42299
4939	16437.72902
4940	16437.29483
4941	16437.049
4942	16436.91694
4943	16436.47644
4944	16436.44833
4945	16436.33215
4946	16436.21634
4947	16435.56134
4948	16434.64292
4949	16434.55965
4950	16434.39568
4951	16434.04726
4952	16433.52922
4953	16433.40705
4954	16433.2862
4955	16433.0951
4956	16431.42778
4957	16431.30461
4958	16431.01439
4959	16430.58261
4960	16430.0925
4961	16426.46145
4962	16426.41333
4963	16424.57983
4964	16423.92223
4965	16423.81927
4966	16423.42321
4967	16423.38711
4968	16423.13723
4969	16422.9843
4970	16422.9616
4971	16422.81891
4972	16419.87895
4973	16419.69675
4974	16419.55228
4975	16419.24734
4976	16415.19655
4977	16415.02737
4978	16414.96208
4979	16412.68854
4980	16412.56742
4981	16411.73243
4982	16405.26047
4983	16404.0817
4984	16403.15424
4985	16403.04763
4986	16402.85812
4987	16400.58266
4988	16400.4277
4989	16400.30478
4990	16396.88287
4991	16396.18113
4992	16396.02553
4993	16395.75677
4994	16394.85491
4995	16394.6352
4996	16394.27866
4997	16393.99627
4998	16393.8522
4999	16393.4618
5000	16393.41476
5001	16392.98305
5002	16392.76863
5003	16388.25462
5004	16388.1354
5005	16387.98583
5006	16387.04367
5007	16386.84136
5008	16386.47047
5009	16382.94565
5010	16382.70873
5011	16382.33855
5012	16381.65923
5013	16381.57888
5014	16381.29268
5015	16380.29791
5016	16378.63904
5017	16374.03649
5018	16373.84151
5019	16373.74028
5020	16373.41269
5021	16373.28374
5022	16373.1643
5023	16372.40318
5024	16372.22597
5025	16372.13403
5026	16371.9911
5027	16371.4918
5028	16370.49186
5029	16370.33873
5030	16370.05583
5031	16369.86181
5032	16369.80663
5033	16369.17004
5034	16368.74416
5035	16366.89896
5036	16366.73151
5037	16366.57111
5038	16362.96497
5039	16362.89017
5040	16361.39463
5041	16360.91492
5042	16360.24848
5043	16359.25564
5044	16359.08119
5045	16358.40054
5046	16358.29578
5047	16358.24374
5048	16358.21413
5049	16357.60207
5050	16357.39207
5051	16357.02565
5052	16356.65986
5053	16356.37765
5054	16355.95618
5055	16355.84328
5056	16355.31435
5057	16355.19861
5058	16354.24598
5059	16352.13378
5060	16351.85012
5061	16351.75376
5062	16349.83097
5063	16349.7133
5064	16349.45261
5065	16349.16719
5066	16344.44709
5067	16344.34931
5068	16344.063
5069	16343.34187
5070	16343.08582
5071	16343.02057
5072	16342.87684
5073	16342.70373
5074	16342.28427
5075	16341.58226
5076	16341.5107
5077	16341.4278
5078	16338.46655
5079	16337.57839
5080	16336.04767
5081	16336.02535
5082	16335.23956
5083	16334.98445
5084	16334.67632
5085	16331.83669
5086	16331.55264
5087	16331.08515
5088	16330.96563
5089	16330.71181
5090	16330.61268
5091	16330.59065
5092	16330.42259
5093	16329.97076
5094	16325.59326
5095	16325.35071
5096	16324.29047
5097	16324.06395
5098	16324.01901
5099	16323.86059
5100	16322.10944
5101	16321.74947
5102	16321.6613
5103	16321.63761
5104	16320.8673
5105	16320.63851
5106	16320.2379
5107	16319.82368
5108	16318.67547
5109	16318.58738
5110	16317.95436
5111	16315.82218
5112	16315.57418
5113	16315.52608
5114	16310.5456
5115	16310.32267
5116	16310.25274
5117	16310.07677
5118	16309.66345
5119	16309.51996
5120	16309.41088
5121	16309.34058
5122	16309.18437
5123	16309.09573
5124	16308.68398
5125	16308.62829
5126	16307.89026
5127	16307.20565
5128	16306.814
5129	16305.92443
5130	16305.52984
5131	16304.79693
5132	16301.07901
5133	16300.7294
5134	16299.6562
5135	16299.634
5136	16299.07888
5137	16298.49033
5138	16297.74251
5139	16296.86015
5140	16296.14171
5141	16295.80077
5142	16295.72281
5143	16295.18182
5144	16294.72548
5145	16294.34822
5146	16294.17137
5147	16293.76079
5148	16293.15073
5149	16289.39543
5150	16289.15184
5151	16288.94562
5152	16288.57882
5153	16284.95742
5154	16284.64755
5155	16284.54158
5156	16284.46473
5157	16283.96276
5158	16283.29035
5159	16283.03349
5160	16282.64532
5161	16282.47764
5162	16282.22224
5163	16282.19065
5164	16282.07728
5165	16281.89939
5166	16278.77192
5167	16276.65247
5168	16275.30759
5169	16275.21637
5170	16274.71743
5171	16274.48932
5172	16272.8584
5173	16272.49279
5174	16272.22952
5175	16272.20506
5176	16272.1819
5177	16271.59986
5178	16270.96342
5179	16266.70024
5180	16266.39057
5181	16266.22499
5182	16263.13464
5183	16260.68886
5184	16260.28732
5185	16259.31719
5186	16258.60051
5187	16258.51922
5188	16258.35208
5189	16258.24018
5190	16258.12591
5191	16258.05639
5192	16257.88149
5193	16257.83207
5194	16257.75489
5195	16257.4224
5196	16257.30209
5197	16257.2802
5198	16257.25401
5199	16250.95829
5200	16250.28354
5201	16248.14541
5202	16247.6227
5203	16246.6728
5204	16246.62274
5205	16245.01447
5206	16243.86518
5207	16243.08251
5208	16242.77189
5209	16242.33533
5210	16241.91747
5211	16241.81792
5212	16241.69867
5213	16240.8396
5214	16240.6541
5215	16240.54227
5216	16240.17616
5217	16237.54502
5218	16237.37298
5219	16235.95821
5220	16235.8462
5221	16235.33555
5222	16235.1717
5223	16234.41758
5224	16228.88658
5225	16228.59266
5226	16227.77419
5227	16225.49648
5228	16225.46722
5229	16224.51722
5230	16224.49472
5231	16224.39965
5232	16224.28005
5233	16224.03956
5234	16222.81569
5235	16222.64565
5236	16222.30267
5237	16220.81468
5238	16220.75834
5239	16215.65853
5240	16214.89488
5241	16214.56085
5242	16213.69504
5243	16213.20537
5244	16212.88154
5245	16212.39299
5246	16210.50312
5247	16207.32585
5248	16207.21983
5249	16206.96274
5250	16206.91186
5251	16206.60174
5252	16204.31131
5253	16204.26233
5254	16203.20275
5255	16202.75001
5256	16202.67535
5257	16202.64978
5258	16202.62498
5259	16201.52775
5260	16198.49971
5261	16197.45783
5262	16197.34566
5263	16196.85416
5264	16196.63378
5265	16196.51986
5266	16196.40278
5267	16195.64925
5268	16194.92243
5269	16194.09367
5270	16193.62665
5271	16193.46825
5272	16191.08872
5273	16190.97871
5274	16190.85092
5275	16189.50241
5276	16187.72738
5277	16185.70769
5278	16182.231
5279	16178.47996
5280	16176.35639
5281	16176.02892
5282	16175.03088
5283	16174.77036
5284	16170.5593
5285	16169.49347
5286	16167.89873
5287	16167.14767
5288	16166.25815
5289	16162.28458
5290	16162.18841
5291	16161.82871
5292	16156.91081
5293	16156.27916
5294	16156.03821
5295	16155.47119
5296	16155.08147
5297	16154.94609
5298	16154.68317
5299	16154.38476
5300	16152.7119
5301	16151.65969
5302	16151.63429
5303	16151.5544
5304	16151.50243
5305	16151.4297
5306	16148.61359
5307	16148.54441
5308	16148.46402
5309	16147.2614
5310	16145.9818
5311	16144.52806
5312	16143.13375
5313	16142.95233
5314	16142.84687
5315	16142.67704
5316	16141.91107
5317	16141.83634
5318	16137.01002
5319	16136.90683
5320	16135.88599
5321	16134.26655
5322	16134.13621
5323	16130.73106
5324	16128.9949
5325	16125.58464
5326	16125.31863
5327	16124.30727
5328	16121.40953
5329	16120.87771
5330	16120.59486
5331	16117.85111
5332	16117.80814
5333	16117.5935
5334	16116.88035
5335	16115.52439
5336	16115.45895
5337	16115.38397
5338	16112.02172
5339	16110.07067
5340	16109.58674
5341	16109.20021
5342	16108.9326
5343	16108.7608
5344	16108.45641
5345	16108.40954
5346	16108.33228
5347	16107.5185
5348	16107.43668
5349	16107.33379
5350	16106.7996
5351	16106.25485
5352	16105.38041
5353	16104.73002
5354	16104.51789
5355	16104.34716
5356	16101.21597
5357	16100.6454
5358	16100.42734
5359	16100.39842
5360	16098.13815
5361	16098.05783
5362	16097.86052
5363	16097.22182
5364	16096.96425
5365	16096.91478
5366	16096.09719
5367	16093.09677
5368	16092.16397
5369	16091.88357
5370	16091.02136
5371	16085.21092
5372	16085.03432
5373	16084.57916
5374	16084.55581
5375	16084.35305
5376	16079.35104
5377	16079.3229
5378	16079.16631
5379	16079.08714
5380	16079.04379
5381	16079.0106
5382	16078.63899
5383	16078.33321
5384	16077.75462
5385	16077.36773
5386	16077.06392
5387	16077.04159
5388	16076.34493
5389	16076.21229
5390	16075.99336
5391	16075.81814
5392	16075.71572
5393	16074.99878
5394	16074.9048
5395	16074.51894
5396	16074.5001
5397	16074.07367
5398	16073.29783
5399	16073.03456
5400	16072.92923
5401	16072.65516
5402	16072.223
5403	16072.1267
5404	16070.28387
5405	16069.98025
5406	16069.00121
5407	16068.53325
5408	16067.47463
5409	16067.35029
5410	16067.32799
5411	16067.31489
5412	16066.38017
5413	16066.03415
5414	16065.72822
5415	16064.26211
5416	16064.24211
5417	16064.08929
5418	16063.8831
5419	16062.84247
5420	16062.46518
5421	16061.83098
5422	16061.71741
5423	16061.69041
5424	16061.5167
5425	16061.34926
5426	16060.68222
5427	16060.56211
5428	16060.53851
5429	16057.99012
5430	16057.737
5431	16057.0262
5432	16057.00318
5433	16056.67933
5434	16056.4408
5435	16056.3382
5436	16056.1111
5437	16055.7882
5438	16053.72339
5439	16053.63078
5440	16053.59012
5441	16050.30194
5442	16050.26808
5443	16049.92687
5444	16049.65532
5445	16049.552
5446	16048.91216
5447	16047.29399
5448	16042.59247
5449	16042.4873
5450	16042.19891
5451	16039.24409
5452	16038.24326
5453	16038.17245
5454	16037.61274
5455	16037.44525
5456	16037.31358
5457	16037.1713
5458	16037.13064
5459	16036.61822
5460	16036.53632
5461	16036.46161
5462	16036.29103
5463	16036.17889
5464	16035.93298
5465	16035.56791
5466	16035.54664
5467	16035.22088
5468	16035.17676
5469	16034.98378
5470	16034.90227
5471	16034.82317
5472	16034.60068
5473	16034.4568
5474	16034.28896
5475	16032.76386
5476	16032.39646
5477	16031.82654
5478	16031.75894
5479	16031.45825
5480	16030.73717
5481	16030.38071
5482	16030.17918
5483	16029.78282
5484	16027.82308
5485	16027.79607
5486	16027.74577
5487	16024.67803
5488	16024.54578
5489	16024.37734
5490	16024.25884
5491	16023.94747
5492	16023.62019
5493	16023.51575
5494	16023.4735
5495	16023.4027
5496	16018.71559
5497	16017.99884
5498	16016.42549
5499	16015.85232
5500	16015.24493
5501	16015.17395
5502	16014.95436
5503	16014.84511
5504	16014.73829
5505	16014.66807
5506	16008.71722
5507	16008.54954
5508	16008.41953
5509	16008.27716
5510	16006.22863
5511	16005.44888
5512	16005.42781
5513	16005.20077
5514	16005.10621
5515	16005.04118
5516	16004.99569
5517	16004.69168
5518	16004.6286
5519	16004.55362
5520	16004.46491
5521	16003.96723
5522	16003.71647
5523	16002.22216
5524	16002.18209
5525	16001.42426
5526	15999.94093
5527	15999.2199
5528	15996.39611
5529	15996.29416
5530	15995.02535
5531	15995.00279
5532	15994.95788
5533	15994.39537
5534	15992.20879
5535	15990.14112
5536	15988.56764
5537	15984.37002
5538	15984.31521
5539	15983.98711
5540	15983.68867
5541	15980.90131
5542	15980.65077
5543	15978.2252
5544	15978.15544
5545	15978.05942
5546	15977.77604
5547	15977.31844
5548	15977.21712
5549	15976.37851
5550	15976.27657
5551	15975.91622
5552	15975.81448
5553	15973.41225
5554	15969.39757
5555	15969.33052
5556	15969.0347
5557	15968.86993
5558	15968.84373
5559	15968.70054
5560	15968.13602
5561	15967.99358
5562	15963.32509
5563	15963.21895
5564	15963.11244
5565	15963.01213
5566	15962.89259
5567	15962.79153
5568	15962.66818
5569	15961.31891
5570	15961.06529
5571	15960.71611
5572	15960.09512
5573	15960.02141
5574	15959.92729
5575	15959.89947
5576	15959.27714
5577	15959.20198
5578	15958.95862
5579	15958.8699
5580	15958.74932
5581	15957.84211
5582	15957.47265
5583	15956.31338
5584	15955.85588
5585	15952.63522
5586	15952.15628
5587	15951.98581
5588	15951.65365
5589	15950.72836
5590	15949.57161
5591	15947.01815
5592	15946.99128
5593	15946.55755
5594	15946.49255
5595	15945.54516
5596	15945.23244
5597	15945.12608
5598	15945.10056
5599	15944.54331
5600	15944.44291
5601	15944.31563
5602	15944.07566
5603	15944.04917
5604	15943.79581
5605	15943.60858
5606	15943.43822
5607	15943.37236
5608	15941.2139
5609	15941.05714
5610	15939.97767
5611	15939.95136
5612	15939.70834
5613	15939.35609
5614	15938.78571
5615	15938.76518
5616	15938.51912
5617	15938.18374
5618	15937.87848
5619	15937.5134
5620	15936.54388
5621	15936.46569
5622	15935.90639
5623	15935.69238
5624	15935.33506
5625	15932.08515
5626	15932.02255
5627	15932.00048
5628	15930.69423
5629	15930.62246
5630	15930.17128
5631	15929.98937
5632	15929.7337
5633	15928.2396
5634	15927.87673
5635	15927.79991
5636	15927.55266
5637	15927.22777
5638	15927.08451
5639	15926.93316
5640	15926.22882
5641	15926.16614
5642	15925.64529
5643	15925.5939
5644	15925.23266
5645	15925.17065
5646	15922.00563
5647	15921.97911
5648	15921.87773
5649	15921.78872
5650	15919.15105
5651	15918.8022
5652	15918.58325
5653	15918.40473
5654	15918.365
5655	15918.2653
5656	15915.27025
5657	15915.0194
5658	15914.9816
5659	15914.3109
5660	15914.29125
5661	15914.20291
5662	15914.12923
5663	15914.10884
5664	15910.96566
5665	15909.7686
5666	15909.51948
5667	15909.44197
5668	15909.34834
5669	15909.19475
5670	15908.5356
5671	15908.34055
5672	15907.30792
5673	15906.80211
5674	15906.64856
5675	15906.61891
5676	15906.43061
5677	15906.40148
5678	15903.75697
5679	15903.07636
5680	15902.89554
5681	15902.28962
5682	15901.43432
5683	15901.04744
5684	15900.87665
5685	15900.7989
5686	15900.52861
5687	15900.34516
5688	15900.19279
5689	15899.7881
5690	15897.2584
5691	15895.80883
5692	15895.69365
5693	15895.63096
5694	15895.53318
5695	15895.50923
5696	15894.89854
5697	15894.53294
5698	15894.45093
5699	15894.36136
5700	15893.85543
5701	15893.72722
5702	15892.98454
5703	15892.94313
5704	15891.90472
5705	15891.73106
5706	15890.0955
5707	15889.50747
5708	15889.37513
5709	15888.71659
5710	15887.97554
5711	15887.65704
5712	15887.32417
5713	15887.07942
5714	15886.28387
5715	15884.14359
5716	15883.88454
5717	15883.72677
5718	15883.70429
5719	15881.588
5720	15880.76651
5721	15876.42859
5722	15875.9337
5723	15874.90776
5724	15874.81016
5725	15874.70209
5726	15873.50854
5727	15873.41536
5728	15873.35712
5729	15873.20728
5730	15872.98386
5731	15872.81033
5732	15872.25051
5733	15871.98466
5734	15871.85633
5735	15871.73583
5736	15871.33023
5737	15870.80619
5738	15870.4674
5739	15870.26118
5740	15869.73967
5741	15869.50219
5742	15869.40884
5743	15869.09154
5744	15868.25367
5745	15867.66765
5746	15866.26403
5747	15865.91429
5748	15865.84277
5749	15865.58207
5750	15864.8119
5751	15864.46045
5752	15864.41664
5753	15864.30559
5754	15863.094
5755	15862.09931
5756	15862.00232
5757	15859.14746
5758	15858.66376
5759	15854.56741
5760	15854.48447
5761	15853.88465
5762	15853.32579
5763	15852.35436
5764	15852.21857
5765	15851.53206
5766	15851.48645
5767	15850.89812
5768	15850.26959
5769	15847.26202
5770	15846.9128
5771	15846.87425
5772	15846.46258
5773	15846.39247
5774	15846.2976
5775	15846.17201
5776	15845.95715
5777	15845.39733
5778	15845.38259
5779	15845.36287
5780	15845.16674
5781	15843.9375
5782	15843.10856
5783	15842.87369
5784	15842.29121
5785	15841.89263
5786	15841.3212
5787	15840.22407
5788	15838.47734
5789	15838.22281
5790	15837.06253
5791	15836.91246
5792	15836.87275
5793	15836.81235
5794	15836.01789
5795	15835.33867
5796	15835.29956
5797	15834.89229
5798	15834.09964
5799	15832.03498
5800	15831.97807
5801	15831.1214
5802	15830.64485
5803	15830.25841
5804	15829.73885
5805	15829.68216
5806	15829.06138
5807	15829.03967
5808	15828.80659
5809	15823.79137
5810	15823.7178
5811	15820.16773
5812	15820.13001
5813	15819.67154
5814	15819.49985
5815	15815.90562
5816	15815.69664
5817	15815.41249
5818	15814.29889
5819	15813.62149
5820	15813.14266
5821	15813.01961
5822	15812.97061
5823	15812.74397
5824	15812.24386
5825	15811.25019
5826	15808.09205
5827	15808.05103
5828	15807.70164
5829	15807.63884
5830	15807.50091
5831	15806.65141
5832	15805.72545
5833	15805.30433
5834	15805.27767
5835	15805.2583
5836	15805.15194
5837	15805.1312
5838	15800.68176
5839	15797.61229
5840	15794.21166
5841	15794.19247
5842	15790.5933
5843	15787.6861
5844	15784.37511
5845	15784.144
5846	15782.24438
5847	15782.09437
5848	15781.97604
5849	15781.78176
5850	15780.33274
5851	15779.32613
5852	15779.14568
5853	15779.08886
5854	15777.85858
5855	15777.53349
5856	15777.49065
5857	15777.24251
5858	15773.84798
5859	15773.82056
5860	15773.76303
5861	15773.1722
5862	15772.68707
5863	15771.96927
5864	15771.71006
5865	15771.38063
5866	15770.87776
5867	15770.43973
5868	15770.41967
5869	15769.74746
5870	15769.5988
5871	15769.37757
5872	15768.55433
5873	15768.48202
5874	15768.13583
5875	15768.0782
5876	15768.03822
5877	15766.77323
5878	15763.59063
5879	15763.09547
5880	15763.02508
5881	15762.55214
5882	15762.30556
5883	15761.68869
5884	15760.97764
5885	15760.86058
5886	15760.76955
5887	15760.71109
5888	15757.44016
5889	15756.36336
5890	15756.27172
5891	15756.12114
5892	15755.99447
5893	15755.24177
5894	15754.96811
5895	15754.92855
5896	15753.99634
5897	15753.97624
5898	15753.78367
5899	15753.77012
5900	15753.63722
5901	15753.21577
5902	15752.75472
5903	15751.84346
5904	15751.09782
5905	15751.02723
5906	15750.98055
5907	15750.86404
5908	15750.52701
5909	15749.73524
5910	15749.58946
5911	15749.51909
5912	15749.38298
5913	15749.25953
5914	15749.16967
5915	15746.17486
5916	15745.5957
5917	15743.65375
5918	15743.63497
5919	15743.60372
5920	15743.05729
5921	15740.58233
5922	15740.4315
5923	15739.76853
5924	15739.1979
5925	15738.69631
5926	15738.46926
5927	15738.05223
5928	15738.02765
5929	15737.99985
5930	15737.77186
5931	15737.31431
5932	15736.62241
5933	15736.59762
5934	15736.52522
5935	15735.65503
5936	15735.51525
5937	15735.3352
5938	15735.31047
5939	15735.02807
5940	15734.74457
5941	15734.60412
5942	15734.58074
5943	15734.52545
5944	15734.43806
5945	15734.40837
5946	15734.27032
5947	15734.16856
5948	15733.4067
5949	15733.1748
5950	15732.13323
5951	15730.82809
5952	15730.79948
5953	15730.46607
5954	15730.22773
5955	15729.50559
5956	15729.40539
5957	15728.68679
5958	15727.96599
5959	15727.88508
5960	15726.79236
5961	15726.25812
5962	15726.12803
5963	15722.75494
5964	15722.67107
5965	15722.19609
5966	15721.23842
5967	15720.67121
5968	15720.55289
5969	15720.24399
5970	15715.82714
5971	15715.10379
5972	15714.83979
5973	15714.76486
5974	15714.4404
5975	15714.35874
5976	15713.6125
5977	15711.96946
5978	15711.84951
5979	15711.82509
5980	15711.7978
5981	15711.69106
5982	15711.03634
5983	15710.90601
5984	15710.05104
5985	15710.01147
5986	15706.66557
5987	15705.97626
5988	15703.91997
5989	15703.84953
5990	15703.72743
5991	15703.58555
5992	15703.28418
5993	15700.41274
5994	15700.3789
5995	15700.35503
5996	15700.03667
5997	15699.58872
5998	15697.09501
5999	15696.52948
6000	15695.21543
6001	15695.14166
6002	15694.69889
6003	15694.14005
6004	15693.7879
6005	15693.48587
6006	15691.46759
6007	15691.42853
6008	15691.40802
6009	15691.21988
6010	15690.6261
6011	15690.12694
6012	15689.82699
6013	15686.86893
6014	15686.50632
6015	15686.41033
6016	15684.95701
6017	15684.06469
6018	15682.96094
6019	15682.644
6020	15682.52129
6021	15682.43407
6022	15682.08246
6023	15679.20134
6024	15677.90075
6025	15676.73427
6026	15676.45976
6027	15676.12605
6028	15676.00982
6029	15675.50004
6030	15675.41456
6031	15674.41922
6032	15674.35489
6033	15674.25809
6034	15673.84413
6035	15670.48518
6036	15669.20358
6037	15669.14411
6038	15668.24454
6039	15667.91698
6040	15666.77857
6041	15666.53011
6042	15666.45039
6043	15666.24943
6044	15665.96098
6045	15665.16009
6046	15664.8714
6047	15664.3183
6048	15664.22742
6049	15664.00512
6050	15663.48205
6051	15663.40658
6052	15663.08075
6053	15662.9848
6054	15662.91765
6055	15662.21376
6056	15662.19499
6057	15661.95215
6058	15661.86691
6059	15660.94575
6060	15660.86341
6061	15660.6798
6062	15660.61294
6063	15660.2432
6064	15660.15573
6065	15660.08119
6066	15660.0578
6067	15659.46187
6068	15659.41966
6069	15659.0205
6070	15657.74716
6071	15657.59385
6072	15657.55065
6073	15657.47899
6074	15657.2752
6075	15657.11942
6076	15656.83142
6077	15656.81265
6078	15656.78985
6079	15653.32518
6080	15653.15555
6081	15652.6819
6082	15652.53913
6083	15652.49443
6084	15652.30964
6085	15652.10399
6086	15650.17281
6087	15650.14598
6088	15647.23592
6089	15644.26682
6090	15641.61083
6091	15638.98009
6092	15638.48802
6093	15637.11812
6094	15635.40115
6095	15634.41218
6096	15630.70842
6097	15630.58573
6098	15630.49903
6099	15630.31686
6100	15630.22269
6101	15630.11432
6102	15629.86441
6103	15628.71609
6104	15628.41068
6105	15628.06938
6106	15625.88692
6107	15625.56374
6108	15625.13512
6109	15624.95064
6110	15623.38471
6111	15622.75038
6112	15622.73664
6113	15622.59586
6114	15622.48385
6115	15621.98214
6116	15621.69672
6117	15621.23814
6118	15621.19079
6119	15621.09773
6120	15621.01198
6121	15620.31372
6122	15620.03808
6123	15619.98418
6124	15619.79792
6125	15619.75478
6126	15617.68025
6127	15616.85623
6128	15612.18194
6129	15609.17415
6130	15609.09241
6131	15608.80998
6132	15605.87451
6133	15605.11086
6134	15604.75586
6135	15603.77537
6136	15603.14822
6137	15601.5492
6138	15601.46092
6139	15599.50658
6140	15597.76449
6141	15596.94843
6142	15596.09864
6143	15593.94225
6144	15593.92171
6145	15593.83508
6146	15593.52613
6147	15592.9309
6148	15592.64757
6149	15589.63642
6150	15588.96878
6151	15588.46239
6152	15587.76883
6153	15587.74068
6154	15586.20485
6155	15586.12054
6156	15585.95397
6157	15585.73843
6158	15585.64345
6159	15585.55117
6160	15584.60023
6161	15584.47516
6162	15584.26859
6163	15584.24421
6164	15583.93684
6165	15583.70433
6166	15583.68211
6167	15583.58131
6168	15583.45857
6169	15580.83542
6170	15579.29122
6171	15579.03129
6172	15578.72659
6173	15577.24476
6174	15577.05845
6175	15576.52351
6176	15576.44764
6177	15572.43492
6178	15572.1333
6179	15569.63082
6180	15569.32593
6181	15566.51346
6182	15566.45232
6183	15566.37267
6184	15566.34877
6185	15565.18579
6186	15563.93961
6187	15563.8801
6188	15563.69818
6189	15563.49329
6190	15563.21435
6191	15560.68811
6192	15557.33736
6193	15557.20253
6194	15556.53054
6195	15555.89377
6196	15555.77453
6197	15555.39189
6198	15555.19406
6199	15554.77992
6200	15552.60791
6201	15552.36948
6202	15551.82711
6203	15549.29082
6204	15549.21116
6205	15548.04454
6206	15547.83636
6207	15547.37384
6208	15547.34999
6209	15545.91276
6210	15545.509
6211	15545.4897
6212	15545.3313
6213	15545.23824
6214	15545.06742
6215	15544.88876
6216	15544.75079
6217	15544.73736
6218	15544.66599
6219	15544.62978
6220	15544.35118
6221	15544.31272
6222	15544.14076
6223	15543.12272
6224	15543.09391
6225	15542.16088
6226	15542.09898
6227	15541.90528
6228	15541.71248
6229	15541.6307
6230	15541.28672
6231	15538.52011
6232	15538.11797
6233	15538.02815
6234	15537.20976
6235	15536.64369
6236	15536.49579
6237	15536.37457
6238	15536.29703
6239	15536.13397
6240	15536.06444
6241	15535.96628
6242	15535.94911
6243	15535.81166
6244	15532.76027
6245	15532.22128
6246	15532.07999
6247	15528.85111
6248	15528.26768
6249	15523.7632
6250	15523.38312
6251	15523.18259
6252	15523.07614
6253	15522.99465
6254	15522.91062
6255	15520.6795
6256	15520.44893
6257	15520.3723
6258	15519.9899
6259	15519.08484
6260	15518.85035
6261	15518.26837
6262	15518.10324
6263	15517.53891
6264	15517.45734
6265	15516.01933
6266	15514.47974
6267	15514.45864
6268	15510.14578
6269	15510.06436
6270	15509.56753
6271	15507.34949
6272	15506.69833
6273	15504.27986
6274	15504.20947
6275	15503.92101
6276	15503.81836
6277	15503.62379
6278	15502.6335
6279	15502.44159
6280	15502.36169
6281	15502.34083
6282	15501.98898
6283	15496.78122
6284	15494.17519
6285	15493.56926
6286	15493.55084
6287	15493.52669
6288	15491.56289
6289	15490.8124
6290	15490.65181
6291	15490.57922
6292	15489.72806
6293	15488.90698
6294	15488.60732
6295	15488.39497
6296	15488.22809
6297	15488.15428
6298	15486.91038
6299	15486.23252
6300	15486.12973
6301	15486.04523
6302	15485.82012
6303	15485.74255
6304	15482.65014
6305	15482.54584
6306	15482.08463
6307	15481.94069
6308	15481.90073
6309	15481.1085
6310	15481.03749
6311	15481.01609
6312	15480.99598
6313	15480.88413
6314	15480.38193
6315	15479.54085
6316	15479.19139
6317	15479.16525
6318	15479.14389
6319	15479.01173
6320	15478.97919
6321	15478.78708
6322	15478.21338
6323	15474.48054
6324	15474.40361
6325	15472.77811
6326	15472.71335
6327	15472.6208
6328	15470.61445
6329	15470.45583
6330	15469.72744
6331	15469.44391
6332	15469.40905
6333	15469.39047
